product_id,product_name,about_product,actual_price,rule_based_clienta_category,rule_based_clientb_department,rule_based_clientb_price_tier,clienta_level_1,clienta_level_2,clienta_level_3
B012ELCYUG,"Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainless steel, Set of 1","Country of Origin: India|Capacity: 0.4 liters, Material: Poly Steel|Machine ground and polished blades for quick grinding|Includes: Jar (0.4 liters) and Transparent lid|High grade nylon couplers for smooth trouble free usage+^+Warranty: 1 year on product+^+High grade stainless steel jars and blade",635,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B01HJI0FS2,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.","Movement Detection: Optical, Resolution : 1000dpi;Cable Length : 1.8 meter, Interface Type : USB|Colour : Black, Weight : 413 Grams|Great Aesthetics, Usage ideal for office, education sectors, designing, basic gaming etc|Comfortable for use in longer periods with performance; Warranty : 3 Year|Hardware Platform: Pc",650,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B00CEQEGPI,"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black","Easy to Use: This wireless keyboard and mouse combo features 8 multimedia hotkeys for instant access to the Internet, email, play/pause, and volume so you can easily check out your favorite sites.|Comfortable Mouse: This compact wireless mouse is designed to be equally comfortable for both left- and right-handed users, plus its smooth cursor control allows easy navigation on most surfaces.|Favorite Wireless Combo: MK270 brings together familiar typing, wireless freedom, and long battery life; no wonder this is the world's top-selling combo(4).|Durable and Resilient: This full-size wireless keyboard features a spill-resistant design (2), durable keys and sturdy tilt legs with adjustable height. Wireless range: 10 m|Type in Comfort: The design of this keyboard creates a comfortable typing experience thanks to the low-profile, quiet keys and standard layout with full-size F-keys, number pad, and arrow keys.|Reliable Plug and Play: The USB receiver provides a reliable wireless connection up to 33 ft (1), so you can forget about drop-outs and delays and you can take it wherever you use your computer.|SYSTEM COMPATIBILITY: Windows XP, Windows Vista, Windows 7,Windows 8, 10, 11 or later USB port.",2295,Needs_ML_Prediction,Electronics,Mid-Range,Needs_ML_Prediction,,
B086394NY5,TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table (TM Regular- Black) (Alloy Steel),"The 18-in-1 multipurpose table 6-height quick adjustment Min- 54cm (21.25â? ) Max-73cm (28.75â? ) surely accommodate all age group. Quick and effortless 3 angles adjustment of top, no tool required to assemble or adjust height and angles",2490,Needs_ML_Prediction,Needs_ML_Prediction,Mid-Range,Needs_ML_Prediction,,
B09H3BXWTK,"Venus Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking Scale, 2 Year Warranty & Battery Included (Weighing Scale Without Bowl) Capacity 10 Kg, 1 Gm","High Presicion Strain Guage sensor system : The Kitchen scale equipped with high presicion strain gauge sensor system.|DETACHABLE BOWL Optional : Handy & hygienic BPA FREE plastic bowl serves multi-purpose for washing, mixing or weighing both wet & dry ingredients. Flip over the bowl on the scale for easy storage|BATTERIES INCLUDED: The scale comes handy with ready to use 2*AAA Battery . Features Low battery & Overload Indicators, Capacity 10 Kg, 1 Gm|MADE IN INDIA: Product is specially desigened for the India . Hoffen is a Registered Indian Brand Registered Indian Brand aiming to bring quality innovative products.",2799,Needs_ML_Prediction,Home & Kitchen,Mid-Range,Needs_ML_Prediction,,
B07XLML2YS,TP-Link Tapo 360° 2MP 1080p Full HD Pan/Tilt Home Security Wi-Fi Smart Camera| Alexa Enabled| 2-Way Audio| Night Vision| Motion Detection| Sound and Light Alarm| Indoor CCTV (Tapo C200) White,"High-Definition Video —— Records every image in crystal-clear 1080p definition;Pan and Tilt —— 360º horizontal and 114º vertical range; Advanced Night Vision —— Provides a visual distance of up to 30 ft;Motion Detection and Notifications —— Notifies you when the camera detects movement|Sound and Light Alarm —— Trigger light and sound effects to frighten away unwanted visitors.;Two-Way Audio —— Enables communication through a built-in microphone and speaker|Safe Storage —— Locally stores up to 128 GB on a microSD card, equal to 384 hours (16 days) of footage. (Based on laboratory conditions)|Voice Control —— Free Up Your Hands with Voice Control —— Works with the Google Assistant and Amazon Alexa. (Google Assistant and Amazon Alexa are not available in all languages and countries)|Specific Uses For Product: Surveillance; Included Components: Tapo Pan/Tilt Home Security Wi-Fi Camera, Power Adapter, Quick Start Guide ,Mounting Screws, Mounti",3299,Needs_ML_Prediction,Needs_ML_Prediction,Mid-Range,Needs_ML_Prediction,,
B0832W3B7Q,Pigeon By Stovekraft ABS Plastic Acer Plus Induction Cooktop 1800 Watts With Feather Touch Control - Black,"1800 Watt Power Consumption. Power Input : AC 230 - 250 V, 50 Hz|35% energy savings compared to LPG Cooking|Preset timer - Auto switch off|8 Menus - Installed Induction cooktop|LED Display for temperature indication|Smart timer for hands free cooking; Suitable for making dosa, roti, deep fry, idli, heating milk, making curry|This cooktop comes with high-grade electrical that protects against short circuits. It's superior top plate cans with-stand very high temperatures, making it very durable, Cord length : 1.5 meter;Warranty: 1 year warranty provided by the manufacturer from date of purchase on manufacturing defects;Included_Components: 1 Pigeon Acer plus Induction cooktop|Suitable for gifting on Diwali and other special occasions.",3595,Needs_ML_Prediction,Needs_ML_Prediction,Mid-Range,Needs_ML_Prediction,,
B09MFR93KS,"Bajaj Rex DLX 750 W 4 Jars Mixer Grinder, White and Blue","Powerful motor - 2000 RPM, 750 Watts|4 Stainless Steel Jars - 1.5L Liquidizing jar, 1.0L dry / wet grinding jar, 0.4L chutney jar, 1.5L polycarbonate blending jar with fruit filter|3 speed with incher facility|Unbreakable Jar Lids and handles|Motor overload protector",5999,Needs_ML_Prediction,Needs_ML_Prediction,Mid-Range,Needs_ML_Prediction,,
B09F5Z694W,"Canon E4570 All-in-One Wi-Fi Ink Efficient Colour Printer with FAX/ADF/Duplex Printing (Black)- Smart Speaker Compatible, Standard","Printer Type- Ink Efficient, Functionality - All-in-One (Print, Scan, Copy, Fax); Printer Output - Color; Connectivity - Wi-Fi, Wi-fi Direct, USB, Canon Selphy App; Scanner Resolution - 600 x 1200dpi; Apple Airprint - Yes|OS Compatibility - Windows 10 / 8.1 / 7 SP1 (operation can only be guaranteed on a PC with a pre-installed Windows 7 or later) macOS v10.13.6 ~ 11.0 Chrome OS; Duplex - Auto; Enlarge/reduce option - No; Mobile connectivity - Yes|Maximum Print Speed (color) - 4.4 ppm, Maximum Print Speed (Monochrome) - 8.8 ppm; Print cost Monochrome - 1.8; Print cost color - 4.5; Maximum Print Resolution - 4800 X 1200 dpi|Max paper thickness -64 to 275 GSM; Smart Speaker compatible; Power wattage of printer - OFF: 0.3W, Standby (scanning lamp is off) (USB connection to PC): 0.8 W, Copying (USB connection to PC): 7W|Ideal usage - Home and Small Office, Regular usage (200 prints per month); Included Components - Printer, Power cord, 1set of PG47 & CL57s ink cartridge, user manual, installation CD, USB cable|Print yield is based on the consumption data from the succeeding ink cartridge and not the first ink cartridge. Yield will be low if printing photos. Compatible Ink Cartridge - PG-47 (Black), CL-57s (Color) Print Yield - 400 prints (Black and White), 180 prints (Color) As per ISO/IEC 19752, ISO/IEC 19798;Use only original Canon Ink Cartridge. Using counterfeit ink will harm your printer and render the warranty void|Paper size (A4, A5, B5, LTR, LGL, Envelope (#10, DL), 10.16 x 15.24 cm (4 x 6in), 12.7 x 17.78 cm (5 x 7in), 20.32x 25.40 cm (8 x 10in) [Custom size] Width: 101.6 - 215.9 mm Length: 152.4 - 676 mm)",9625,Needs_ML_Prediction,Electronics,Premium,Needs_ML_Prediction,,
B09Q5SWVBJ,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),"Resolution : HD Ready (1366x768) | Refresh Rate : 60 Hertz|Connectivity: 2 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices | Dual-band Wi-Fi|Sound : 20 Watts Output | Dolby Audio | Dolby Atmos Decoding|Smart TV features: Latest Android TV 11, OnePlus Connect Ecosystem, Google Assistant, Chromecast, Miracast, DLNA, Auto Low Latency Mode | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now, Oxygen Play|Display : Bezel-less Design | LED Panel | Anti-Aliasing | Gamma Engine | Decoding of HDR10+, HDR10, HLG|Warranty Information: 1 year comprehensive warranty and additional 1 year on panel provided by the manufacturer from date of purchase|Installation/Wall mounting/demo will be arranged by Amazon Home Services. For any other information, please contact Amazon customer support | Wall Mount is not included in the box and will be charged extra at the time of installation",21999,Needs_ML_Prediction,Needs_ML_Prediction,Premium,Needs_ML_Prediction,,
B08YDFX7Y1,"ZEBRONICS Zeb-Dash Plus 2.4GHz High Precision Wireless Mouse with up to 1600 DPI, Power Saving Mode, Nano Receiver and Plug & Play Usage - USB",DESIGN: Wireless Mouse with Ergonomic form factor|BUTTONS: 4 Buttons: Left/Right/Scroll Click/DPI Switch|RECEIVER: USB Nano Receiver|FEATURES: 2.4GHz High Precision mouse with Power saving mode|TRACKING: 800/1200/1600 DPI Optical Sensor|USAGE: Best for Laptop/PC/Mac,449,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),"Speed-type surface mousepad is designed with the use of great technology and craftsmanship especially for professional gamers. Non-slip rubber base|Mouse Mat Size: 350mm x 250mm x 4mm|Fit for all gaming mouse, regardless of sensitivity settings|Quick response for consistent in game control|Incredibly smooth and fast|Mouse moves quickly across the entire surface with zero hindrance|Suits gamers who need to hit targets faster and more efficiently",550,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B00E3DVQFS,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs","Duracell Rechargeable AA 2500 mAh batteries are our #1 longest-lasting per charge (for rechargeable AA size, per charge in same device)|Duracell Rechargeable AA 2500 mAh batteries stay charged for up to 12 months, when not in use|Unused Duracell Rechargeable AA 2500 mAh batteries are guaranteed to last 5 years|Duracell Rechargeable AA 2500 mAh batteries come pre-charged, ready to use|Duracell Rechargeable 2500 mAh AA batteries can be recharged 100's times|Ideal for wireless video game controllers, baby toys, wireless electronics and more|They are available in AA 2500mAh and AAA 900mAh sizes",1109,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B01GFTEV5Y,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),"Pigeon Cruise Induction Cooktop Comes with 7 segments LED display for power and temperature. This Induction Stove comes with high-grade electrical that protects against short circuits. It's superior top plate cans with-stand very high temperatures, making it very durable;Smart timer for hands free cooking , Cord length : 1.3 meter. Worktop Material:Carbon Steel, Preset timer - auto switch off , Soft push button, Temperature Control: Manual|Induction Stove comes with 93-percent energy saving technology;Safety Standards: Cruise Induction Stove will start working only when the Induction base Cookware is kept on the top|Included: 1 - Pigeon Cruise Induction Stove and User Manual;Power Input: 220 V and Power Consumption: 1800 Watt|Warranty Description: 1 Year On Product",3193,Needs_ML_Prediction,Needs_ML_Prediction,Mid-Range,Needs_ML_Prediction,,
B07WDKLRM4,"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning","44W FlashCharge|Snapdragon 680 comes with octa-core architecture design that adopts the new 6nm process, CPU increased by 25% & GPU performance increased by 10% compared with Qualcomm Snapdragon 662.|Z6 is equipped with a FHD+ AMOLED dispaly to give a truly immersive display experience with true color contrast. The display provides a 180Hz Touch Sampling Rate in the gaming sessions for an enhanced touch response.|50MP AI rear camera comes with a variety of smart AI camera features and effects to capture wonderful moments with ease.|Cellular technology:lte, Form factor:bar, Human interface input:touch screen",19999,Needs_ML_Prediction,Needs_ML_Prediction,Premium,Needs_ML_Prediction,,
B0941392C8,"Lava Charging Adapter Elements D3 2A Fast Charging Speed Usb Type C Data Cable, White","Length- 1-Meter Long Type-C Data And Charging Cable|Universal Compatibility- This Usb Charging Cable Connects Type-C Port Devices With Standard Usb Port Devices Like Laptops, Hard Drives, Power Banks, Wall And Car Chargers, Etc|Fast Charging & Data Sync- Cable Supports Fast Charge Up To 5V/2A For Devices And Data Syncing Speed Up To 480Mbps For Devices Compatible With Type-C Port|Perfect Fit Flexible Connectors- Lava Elements D3 Has Passed The 5Kg Load Test, Swing Test, 5000+ Times Connect & Disconnect To Ensure That There Are No Loose Connections|Rough & Tough Usb Cable - Charging Cable With Premium Fiber Core And Flexible Connectors. It Has Passed 10, 000 Bending Tests And Can Easily Withstand Daily Use",449,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B0B4HKH19N,"pTron Solero 331 3.4Amps Multifunction Fast Charging Cable, 3-in-1 USB Cable Micro USB/Type-C/iOS, Made in India, Durable & Strong & Tangle-free 118cm in Length (Black)","Fast Charging - All combined 3-in-1 USB cable supports fast charging with a speed of up to 3.4Amps to all your gadgets including smartphones, tablets, Bluetooth speakers, and much more.|Wide Compatibility - Solero 331 universal fast charging cable can Simultaneously Charge Android, iOs & Type-C devices. Proudly Made in India.|Ultra Durable USB Cable - The cable is crafted with a thick PVC jacket giving you an extra tough cable with 10000+ bends lifespan cycle. It can easily handle daily wear and tear.|Convenient Length - This multi-pin USB cable comes with an ideal length of 118cm which eliminates the struggle of finding nearby switchboards.|6 months manufacturer warranty from the date of purchase on manufacturing defects only. Please note this cable is only for charging and does not support data transfer.",931,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
